rel_key,priority,priority_label,doc_depth,kind,rel_path,abs_path,output_md,parent_summary_only,status,reason
directory:src/services/toolUseSummary,374,C,skip,directory,src/services/toolUseSummary,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/services/toolUseSummary,directories/src__services__toolUseSummary.md,1,skipped,skipped: covered by parent summary
directory:src/tasks/InProcessTeammateTask,375,C,skip,directory,src/tasks/InProcessTeammateTask,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/tasks/InProcessTeammateTask,directories/src__tasks__InProcessTeammateTask.md,1,skipped,skipped: covered by parent summary
directory:src/tasks/LocalAgentTask,376,C,skip,directory,src/tasks/LocalAgentTask,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/tasks/LocalAgentTask,directories/src__tasks__LocalAgentTask.md,1,skipped,skipped: covered by parent summary
directory:src/tasks/LocalShellTask,377,C,skip,directory,src/tasks/LocalShellTask,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/tasks/LocalShellTask,directories/src__tasks__LocalShellTask.md,1,skipped,skipped: covered by parent summary
directory:src/tasks/LocalWorkflowTask,378,C,skip,directory,src/tasks/LocalWorkflowTask,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/tasks/LocalWorkflowTask,directories/src__tasks__LocalWorkflowTask.md,1,skipped,skipped: covered by parent summary
directory:src/tasks/MonitorMcpTask,379,C,skip,directory,src/tasks/MonitorMcpTask,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/tasks/MonitorMcpTask,directories/src__tasks__MonitorMcpTask.md,1,skipped,skipped: covered by parent summary
directory:src/tasks/RemoteAgentTask,380,C,skip,directory,src/tasks/RemoteAgentTask,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/tasks/RemoteAgentTask,directories/src__tasks__RemoteAgentTask.md,1,skipped,skipped: covered by parent summary
file:src/utils/computerUse/platforms/index.ts,381,C,skip,file,src/utils/computerUse/platforms/index.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/utils/computerUse/platforms/index.ts,files/src__utils__computerUse__platforms__index.ts.md,1,skipped,skipped: below default budget
directory:src/utils/permissions,382,C,skip,directory,src/utils/permissions,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/utils/permissions,directories/src__utils__permissions.md,1,skipped,skipped: covered by parent summary
file:packages/@ant/model-provider/src/client/index.ts,383,C,skip,file,packages/@ant/model-provider/src/client/index.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/model-provider/src/client/index.ts,files/packages__@ant__model-provider__src__client__index.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/model-provider/src/hooks/index.ts,384,C,skip,file,packages/@ant/model-provider/src/hooks/index.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/model-provider/src/hooks/index.ts,files/packages__@ant__model-provider__src__hooks__index.ts.md,1,skipped,skipped: below default budget
file:packages/@ant/model-provider/src/types/index.ts,385,C,skip,file,packages/@ant/model-provider/src/types/index.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/model-provider/src/types/index.ts,files/packages__@ant__model-provider__src__types__index.ts.md,1,skipped,skipped: below default budget
file:packages/remote-control-server/src/routes/acp/index.ts,386,C,skip,file,packages/remote-control-server/src/routes/acp/index.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/remote-control-server/src/routes/acp/index.ts,files/packages__remote-control-server__src__routes__acp__index.ts.md,1,skipped,skipped: below default budget
file:packages/remote-control-server/web/components/ai-elements/index.ts,387,C,skip,file,packages/remote-control-server/web/components/ai-elements/index.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/remote-control-server/web/components/ai-elements/index.ts,files/packages__remote-control-server__web__components__ai-elements__index.ts.md,1,skipped,skipped: below default budget
file:packages/remote-control-server/web/components/chat/index.ts,388,C,skip,file,packages/remote-control-server/web/components/chat/index.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/remote-control-server/web/components/chat/index.ts,files/packages__remote-control-server__web__components__chat__index.ts.md,1,skipped,skipped: below default budget
file:packages/remote-control-server/web/components/model-selector/index.ts,389,C,skip,file,packages/remote-control-server/web/components/model-selector/index.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/remote-control-server/web/components/model-selector/index.ts,files/packages__remote-control-server__web__components__model-selector__index.ts.md,1,skipped,skipped: below default budget
file:packages/remote-control-server/web/components/ui/index.ts,390,C,skip,file,packages/remote-control-server/web/components/ui/index.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/remote-control-server/web/components/ui/index.ts,files/packages__remote-control-server__web__components__ui__index.ts.md,1,skipped,skipped: below default budget
file:packages/remote-control-server/web/src/acp/index.ts,391,C,skip,file,packages/remote-control-server/web/src/acp/index.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/remote-control-server/web/src/acp/index.ts,files/packages__remote-control-server__web__src__acp__index.ts.md,1,skipped,skipped: below default budget
file:packages/remote-control-server/web/src/hooks/index.ts,392,C,skip,file,packages/remote-control-server/web/src/hooks/index.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/remote-control-server/web/src/hooks/index.ts,files/packages__remote-control-server__web__src__hooks__index.ts.md,1,skipped,skipped: below default budget
file:packages/remote-control-server/web/src/types/index.ts,393,C,skip,file,packages/remote-control-server/web/src/types/index.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/remote-control-server/web/src/types/index.ts,files/packages__remote-control-server__web__src__types__index.ts.md,1,skipped,skipped: below default budget
directory:src/cli,394,C,skip,directory,src/cli,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/cli,directories/src__cli.md,1,skipped,skipped: covered by parent summary
directory:src/skills/bundled/verify,395,C,skip,directory,src/skills/bundled/verify,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/skills/bundled/verify,directories/src__skills__bundled__verify.md,1,skipped,skipped: covered by parent summary
directory:packages/builtin-tools/src/tools/WorkflowTool,396,C,skip,directory,packages/builtin-tools/src/tools/WorkflowTool,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/builtin-tools/src/tools/WorkflowTool,directories/packages__builtin-tools__src__tools__WorkflowTool.md,1,skipped,skipped: covered by parent summary
directory:src/bootstrap,397,C,skip,directory,src/bootstrap,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/bootstrap,directories/src__bootstrap.md,1,skipped,skipped: covered by parent summary
directory:src/components/mcp,398,C,skip,directory,src/components/mcp,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/components/mcp,directories/src__components__mcp.md,1,skipped,skipped: covered by parent summary
file:packages/builtin-tools/src/tools/WebSearchTool/adapters/index.ts,399,C,skip,file,packages/builtin-tools/src/tools/WebSearchTool/adapters/index.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/builtin-tools/src/tools/WebSearchTool/adapters/index.ts,files/packages__builtin-tools__src__tools__WebSearchTool__adapters__index.ts.md,1,skipped,skipped: below default budget
file:packages/builtin-tools/src/tools/WorkflowTool/bundled/index.ts,400,C,skip,file,packages/builtin-tools/src/tools/WorkflowTool/bundled/index.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/builtin-tools/src/tools/WorkflowTool/bundled/index.ts,files/packages__builtin-tools__src__tools__WorkflowTool__bundled__index.ts.md,1,skipped,skipped: below default budget
directory:src/components/Spinner,401,C,skip,directory,src/components/Spinner,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/components/Spinner,directories/src__components__Spinner.md,1,skipped,skipped: covered by parent summary
file:src/state/AppState.tsx,402,C,skip,file,src/state/AppState.tsx,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/state/AppState.tsx,files/src__state__AppState.tsx.md,1,skipped,skipped: below default budget
directory:packages/builtin-tools/src/tools/WorkflowTool/bundled,403,C,skip,directory,packages/builtin-tools/src/tools/WorkflowTool/bundled,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/builtin-tools/src/tools/WorkflowTool/bundled,directories/packages__builtin-tools__src__tools__WorkflowTool__bundled.md,1,skipped,skipped: covered by parent summary
directory:src/plugins,404,C,skip,directory,src/plugins,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/plugins,directories/src__plugins.md,1,skipped,skipped: covered by parent summary
directory:packages/builtin-tools/src/tools/BashTool/src/services/analytics,405,C,skip,directory,packages/builtin-tools/src/tools/BashTool/src/services/analytics,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/builtin-tools/src/tools/BashTool/src/services/analytics,directories/packages__builtin-tools__src__tools__BashTool__src__services__analytics.md,1,skipped,skipped: covered by parent summary
directory:packages/builtin-tools/src/tools/FileEditTool/src/services/analytics,406,C,skip,directory,packages/builtin-tools/src/tools/FileEditTool/src/services/analytics,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/builtin-tools/src/tools/FileEditTool/src/services/analytics,directories/packages__builtin-tools__src__tools__FileEditTool__src__services__analytics.md,1,skipped,skipped: covered by parent summary
directory:packages/builtin-tools/src/tools/FileWriteTool/src/services/analytics,407,C,skip,directory,packages/builtin-tools/src/tools/FileWriteTool/src/services/analytics,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/builtin-tools/src/tools/FileWriteTool/src/services/analytics,directories/packages__builtin-tools__src__tools__FileWriteTool__src__services__analytics.md,1,skipped,skipped: covered by parent summary
directory:packages/remote-control-server/src,408,C,skip,directory,packages/remote-control-server/src,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/remote-control-server/src,directories/packages__remote-control-server__src.md,1,skipped,skipped: covered by parent summary
directory:packages/remote-control-server/src/routes/acp,409,C,skip,directory,packages/remote-control-server/src/routes/acp,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/remote-control-server/src/routes/acp,directories/packages__remote-control-server__src__routes__acp.md,1,skipped,skipped: covered by parent summary
directory:src/services/providerUsage/adapters,410,C,skip,directory,src/services/providerUsage/adapters,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/services/providerUsage/adapters,directories/src__services__providerUsage__adapters.md,1,skipped,skipped: covered by parent summary
directory:src/services/providerUsage/balance,411,C,skip,directory,src/services/providerUsage/balance,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/services/providerUsage/balance,directories/src__services__providerUsage__balance.md,1,skipped,skipped: covered by parent summary
directory:src/utils/computerUse,412,C,skip,directory,src/utils/computerUse,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/utils/computerUse,directories/src__utils__computerUse.md,1,skipped,skipped: covered by parent summary
directory:src/utils/settings,413,C,skip,directory,src/utils/settings,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/utils/settings,directories/src__utils__settings.md,1,skipped,skipped: covered by parent summary
file:packages/@ant/ink/src/core/yoga-layout/index.ts,414,C,skip,file,packages/@ant/ink/src/core/yoga-layout/index.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/ink/src/core/yoga-layout/index.ts,files/packages__@ant__ink__src__core__yoga-layout__index.ts.md,1,skipped,skipped: below default budget
directory:packages/remote-control-server/web/components/model-selector,415,C,skip,directory,packages/remote-control-server/web/components/model-selector,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/remote-control-server/web/components/model-selector,directories/packages__remote-control-server__web__components__model-selector.md,1,skipped,skipped: covered by parent summary
